X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.5,0.0,0.3,0.3,0.7,0.9,-0.1946320826175506,0.8499904273077781,0.8541740704326624,0.8504897810477366,0.6358454046451358
0.3,0.5,0.2,0.4,0.7,0.6,0.846982535418489,0.06946488643646354,0.07618913028388258,0.23413190822970312,-0.12577474075384482
0.8,0.8,1.0,0.1,0.6,0.7,1.0521287924522333,0.0438107174024774,-0.027501349871088224,3.0756258707164084,2.725343211716958
0.7,0.8,0.1,0.5,0.9,0.8,1.0853220401675112,0.11183650323315558,-0.0468876900059098,3.79165661496932,3.6748839404913696
0.9,0.4,0.3,0.0,0.3,0.5,0.9468758769669527,0.32675053781378693,0.07347134072877363,1.6589137275416252,1.494997538129835
0.0,0.2,0.3,0.8,0.1,0.3,0.8944396239334537,0.015256007830508816,0.1182325966256679,0.24353496220945853,0.08498070347716716
0.3,0.3,0.7,0.0,0.1,0.9,0.558936926175543,0.8064278079584442,0.5881219200988103,1.262513863967426,1.199276671533021
0.9,0.0,1.0,0.4,0.7,0.3,1.0116917023871437,0.03970766601002445,0.00035329148388024175,1.2334666227649504,0.7582066909017284
0.2,0.7,0.2,0.0,0.0,0.4,0.8882638790759394,0.09876481215923702,-0.12636673342782226,0.7281661070287659,0.4492364701936326
0.5,0.5,0.6,0.8,0.4,0.1,0.5126027818986701,0.43009853257166786,0.3048117377750621,0.632142778347303,0.46843236449739417
0.4,0.9,1.0,1.0,0.8,0.1,0.5350812690500462,0.34706926064882687,0.2953305403187558,1.9701367688751863,1.8472827796121851
0.1,0.7,0.9,0.9,0.3,0.6,0.9090566367495909,0.14139648574951313,-0.05645692962391823,2.5728482985777714,2.468005042487838
0.7,0.2,0.0,0.3,0.5,0.9,-0.008318743461034474,1.1676328081860963,0.8874841749176938,2.531547981804212,2.2968037910250425
1.0,0.4,0.4,0.6,0.4,0.4,0.953590411118931,0.056060577059659986,0.0009947398348686615,1.1439179315354056,1.1004919075050084
0.3,0.4,0.4,0.8,0.4,0.3,0.458169898368844,0.6285344647143087,0.3678749087007719,0.11112090200731144,0.045272753930842013
1.0,0.7,0.5,0.5,0.0,0.1,0.850580420006791,-0.0692401084160941,-0.046680102272212726,2.881644551283688,2.588065464305322
0.5,0.9,0.3,0.0,0.5,0.0,0.8943494657470096,0.06323191084911386,0.15980034736820006,0.08840924147551826,0.1589600326441889
0.1,0.2,0.4,0.2,0.0,0.3,0.04244328082851303,0.8217824776348494,0.8743525189549504,0.3567452090736373,0.1246577734242286
0.2,1.0,0.0,0.7,0.5,0.9,-0.012970389017563148,0.885965667957233,0.9739875026026429,0.458042895212242,0.094405406415809
0.0,1.0,0.2,1.0,0.7,0.2,0.9511829548981691,0.30550207450554956,-0.03180774579524575,0.3184530831321949,-0.02622385900396991
0.9,0.2,0.3,0.3,0.2,0.3,0.9135678093721352,0.25888233353753987,-0.03857916907534109,2.7037072358764522,2.5495774314079283
0.4,0.1,0.2,0.9,1.0,0.1,0.909206227796435,0.19195593764721589,0.061174698481704516,1.663913596243629,1.2821690393310738
0.4,1.0,0.6,0.8,0.2,0.3,1.0157923564804023,-0.028208947351505684,0.23008312248922938,1.7214330692673596,1.6230272320286594
0.0,0.0,0.6,0.0,0.6,0.3,0.7639088980274125,0.29518871584346595,0.26525270240565363,0.1607638473589177,0.1399028684695866
1.0,0.3,0.8,0.8,0.8,0.2,-0.04897309219799492,0.961315383984147,0.637293159391584,1.720895094270567,1.6315787623177518
0.3,0.2,0.0,0.8,0.8,0.3,0.1547870514514608,1.0763746847803064,0.9671047734677901,0.19245750356433589,-0.10565225624082397
0.8,1.0,0.2,0.8,0.4,0.3,0.8842956124680909,0.10065526486158899,0.04221202926286939,2.0544101530253696,1.8780276879652325
