X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13
0.8888888888888888,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.7777777777777777,5.958324215259453,-0.0056266827226329474,-0.21361960956684542,0.16402708084049888,1.8206564414805138,3.9158252634343795,0.050288141715804285,-0.12452880866072316,-0.1057952218862339,-0.09090076149268494,3.055145404454642,0.22922080128149577,0.004153939299840346
0.2222222222222222,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,2.888207455488648,6.053905832058079,-0.0596159699806467,-0.0019130496521151477,0.11750012195002911,-0.07478709492938625,0.0009025250973325124,-0.0878107893240342,-0.015643417038462365,3.0256570452001297,2.901122095123038,-0.033882196602919634,-0.02361840308526013
0.7777777777777777,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.7777777777777777,1.9362344987515698,-0.11876122863852843,1.8578782772695872,-0.015349519567694914,-0.026905696021601352,0.22313667888866046,-0.24347675765210441,6.011272650481665,0.037044453666323425,5.135963386267259,0.05018572067813133,-0.0844213703829862,9.76147159609348e-07
0.6666666666666666,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.05423525721490291,-0.031350819699340886,0.07710117380694115,3.8131909345436235,0.1731184665980468,3.1467678010573414,-0.03356773385238475,0.06113407795737174,0.0047970591868188375,1.917086471098522,6.0087710218408334,0.10003658865506951,-0.038109251751535
0.6666666666666666,0.3333333333333333,1.0,0.2222222222222222,0.0,0.4444444444444444,-0.037566942307899365,-0.007447076289398099,0.04334963300765709,10.127837923027187,1.9365320694820638,0.05083962426834318,0.021611600626368202,-0.18586123861234977,-0.04193164821526889,-0.013232889843674336,1.9960429760306395,1.032600343338698,-0.20403230487287152
0.2222222222222222,0.4444444444444444,0.1111111111111111,0.7777777777777777,0.8888888888888888,0.2222222222222222,0.004625552314169691,3.9322324422671957,-0.1439439026738618,0.052429643001034865,0.07352795760652026,3.9346749732207966,5.084245628157134,-0.038151648176508624,0.006648900914614487,-0.10987389469960565,0.15844870563956764,1.734055054361651,-0.009145262289065814
1.0,0.8888888888888888,0.7777777777777777,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.06951196050469914,6.796653345387739,-0.018946926471238083,-0.007721866535295716,3.082470300543698,0.12482129205970341,-0.04038922693379395,-0.1384518666535865,0.13672354239271245,0.12178856330562904,-0.04620053481533805,4.035088849408774,1.0381866234126698
0.5555555555555556,1.0,1.0,1.0,0.3333333333333333,0.0,4.056627544144246,0.0204207978914112,0.14066962416613704,7.826204049561543,0.10408239533907289,0.03804719702150005,-0.021713526874487937,1.1173531498494953,-0.23436031909999622,0.1161521490740773,0.03860780476035946,-0.11331332736769827,2.043309255465669
0.0,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.2222222222222222,1.0,-0.03040864388013156,8.258529486806456,1.1835332722864824,0.04406898724151096,-0.07192538414266773,-0.05834145945790076,-0.03250496283817861,-0.056023450623779704,-0.09022460680705019,-0.05909722754694455,-0.027617949225073782,0.9483116106267413,4.930141005006361
0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.907110807547618,0.255043823587966,-0.14731732477998857,3.8978585269477932,7.043239570097961,-0.032358007007652394,0.04238247078658807,0.07991799950350154,0.12626136633248203,0.07519648492148806,-0.09937609831185909,0.11091432813616481,0.8235082271724244
0.8888888888888888,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.1111111111111111,-0.011442129703012067,-0.049817419392175856,-0.1060799036330432,3.059166652072768,-0.018325657377958136,2.101985472936924,-0.1482465477822671,7.084631189184208,0.04979401483668208,0.012650417530650625,2.8581189448851467,-0.025177411836982407,-0.15466746112644164
0.6666666666666666,1.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.4444444444444444,-0.20826519357449494,0.32797454011113997,0.09708613200402733,0.1792592852398284,6.9570986681490155,4.069619797961143,3.069741627227693,0.060151581366719976,1.000365949071447,-0.02282475581940343,-0.20696122626654506,0.06101440864066574,0.04234969004428728
0.7777777777777777,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.8888888888888888,0.3333333333333333,0.11178867334508419,1.9725757911136474,0.17418121884722343,-0.04475008761926458,2.8744572781654143,0.09381636712741442,6.953165374044177,-0.1254720307112855,3.0124823646385845,0.07565021430525523,0.024143962884169236,0.04974256489247372,0.41086926238052013
0.0,0.0,0.5555555555555556,0.7777777777777777,0.5555555555555556,0.0,0.08211208773119116,0.15317603163169563,4.801415422620735,0.03650535164408407,2.07740820334047,6.963552090838734,-0.08759794776653948,1.0396520158686708,-0.03146174356559311,-0.0593755582882607,0.11495005677179825,0.1335566168340722,0.030262933617809903
0.8888888888888888,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.7777777777777777,0.4444444444444444,-0.04542278547161103,0.05143707174654486,0.0829458430613394,3.063062196727712,-0.14533643496567888,-0.03380177773562278,2.0359133331793804,0.06222204144679329,0.09607819448432281,7.075837034716677,-0.11343184830306184,2.9292579112436212,-0.12214291650957686
