X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.5,0.8,0.9,0.5,0.0,0.0,0.0,1.0,0.9,0.8831583688219932,0.6831583688219932
0.1,0.7,0.6,0.9,0.2,0.4,0.0,1.0000000000000009,0.9000000000000008,2.3953048303812245,2.195304830381225
0.5,0.2,0.4,1.0,0.2,0.4,0.4505835835936287,0.5494164164063711,0.4494164164063708,1.1398023032885236,0.9398023032885234
0.7,0.7,0.9,0.1,0.7,0.0,0.0,0.9999999999999998,0.8999999999999998,0.4037499257386867,0.20374992573868678
0.6,0.9,0.9,0.7,0.6,0.9,0.0,1.0000000000000058,0.9000000000000058,2.511746620209397,2.311746620209397
0.1,0.0,0.1,0.8,0.8,0.3,0.9000000000000001,0.10000000000000006,0.0,2.0662231016144865,1.8662231016144866
1.0,0.9,0.8,0.7,0.3,0.6,0.0,1.0,0.8999999999999999,1.7188839080120202,1.5188839080120204
0.5,0.1,0.9,0.3,0.4,0.8,0.0,0.9999999999999953,0.8999999999999954,1.3551460011749952,1.1551460011749954
0.1,1.0,0.4,0.0,0.3,0.9,0.5054889691493707,0.4945110308506293,0.3945110308506294,1.938774803226598,1.7387748032265977
0.2,0.0,0.4,0.9,0.2,0.7,0.4345175874211986,0.5654824125788012,0.4654824125788014,1.685526273384491,1.4855262733844905
0.7,1.0,0.9,0.8,0.6,0.9,0.0,1.0000000000000124,0.9000000000000126,2.750935580049464,2.5509355800494644
0.3,0.7,0.7,0.4,0.5,0.9,0.0,0.9999999999999836,0.8999999999999836,2.7437037739481545,2.5437037739481547
0.3,0.6,0.8,0.0,0.2,1.0,0.0,0.9999999999999958,0.8999999999999959,2.503728925898901,2.303728925898901
0.7,0.7,0.9,0.7,0.3,1.0,0.0,1.0000000000000107,0.9000000000000109,1.960862316917269,1.7608623169172692
0.0,0.8,0.7,0.7,0.1,0.1,0.0,1.0,0.9,2.2852667121568953,2.085266712156895
0.3,0.0,0.8,0.6,0.4,0.5,0.0,1.0000000000000002,0.9000000000000001,1.101664814669843,0.9016648146698429
0.6,0.2,0.5,0.7,0.8,0.4,0.0,1.0000000000000002,0.9000000000000001,2.1547991076178974,1.9547991076178974
0.4,0.7,0.7,0.4,0.9,0.0,0.0,0.9999999999999991,0.8999999999999991,1.4153202199698518,1.2153202199698518
0.2,0.0,1.0,0.7,0.1,0.7,0.0,1.0000000000000007,0.9000000000000007,2.1962600681538853,1.9962600681538853
0.9,0.8,1.0,0.4,0.0,0.1,0.05881810661240783,0.9411818933875922,0.8411818933875921,1.187746194220016,0.987746194220016
0.9,0.8,0.2,0.3,0.1,0.2,0.8999999999999959,0.1000000000000043,0.0,0.8132334987856163,0.6132334987856163
0.7,0.2,1.0,0.6,0.0,0.9,0.0,1.0000000000000013,0.9000000000000012,2.8552997222320498,2.65529972223205
0.2,0.6,0.6,0.2,0.7,0.7,0.0,0.9999999999999961,0.8999999999999962,3.1918169791338364,2.9918169791338363
0.0,0.6,0.5,0.1,1.0,0.4,0.0,1.0,0.9,1.6232970921494376,1.4232970921494377
0.6,0.0,0.6,0.5,0.1,0.2,0.2670539320274199,0.73294606797258,0.63294606797258,2.2162437601904603,2.01624376019046
0.1,0.5,0.4,1.0,0.0,0.7,0.04193509015104735,0.9580649098489524,0.8580649098489523,2.636150311750579,2.4361503117505787
0.8,0.9,0.5,0.7,0.0,0.9,0.0,1.0,0.9,3.711958074912591,3.511958074912591
0.3,0.9,0.1,0.4,0.4,0.6,0.9,0.10000000000000009,0.0,1.806312511419923,1.6063125114199228
0.8,0.8,0.9,0.2,0.7,0.5,0.0,0.9999999999999997,0.8999999999999997,1.1114265897866928,0.911426589786693
0.5,0.4,0.5,0.8,0.5,0.8,0.0,1.0000000000000002,0.9000000000000002,2.296721853585558,2.096721853585558
0.1,0.1,0.8,0.7,0.0,1.0,0.0,1.0000000000000022,0.900000000000002,3.737420647305675,3.537420647305675
0.3,0.4,0.2,0.0,0.3,0.5,0.8999999999999989,0.10000000000000131,0.0,0.21720702169643358,0.01720702169643329
0.1,0.2,0.4,0.3,0.0,0.6,0.6608774368303013,0.3391225631696988,0.23912256316969863,1.9016511058712315,1.7016511058712318
0.0,0.7,0.2,1.0,0.8,0.3,0.5358752343709534,0.4641247656290468,0.3641247656290466,1.5904337621706837,1.3904337621706833
0.0,0.8,0.4,0.2,0.9,0.0,0.9000000000000002,0.09999999999999987,0.0,0.563840613434057,0.363840613434057
0.3,0.8,0.1,1.0,0.4,0.3,0.9000000000000002,0.09999999999999981,0.0,1.182368532743295,0.9823685327432948
0.3,1.0,0.6,0.7,0.3,0.5,0.0,1.0000000000000009,0.900000000000001,2.6149611575444323,2.4149611575444325
0.3,0.2,0.4,0.4,0.0,0.3,0.9,0.10000000000000009,0.0,1.351479847507381,1.1514798475073809
0.3,0.8,0.3,0.5,0.6,0.7,0.5383509025512263,0.46164909744877347,0.3616490974487734,1.2676502117325268,1.0676502117325266
0.5,0.1,0.7,0.0,1.0,1.0,0.0,0.9999999999999984,0.8999999999999985,2.830609425793651,2.6306094257936508
0.2,0.8,0.2,0.1,0.4,0.0,0.9000000000000004,0.0999999999999999,0.0,0.20000000000000112,0.0
0.4,0.1,0.7,0.3,0.1,0.6,0.0,1.0000000000000004,0.9000000000000004,2.728193640851485,2.5281936408514847
0.6,0.9,1.0,0.6,0.9,0.6,0.0,1.0000000000000004,0.9000000000000004,1.8822218340529888,1.6822218340529889
0.0,0.0,0.2,0.9,0.6,0.0,0.9000000000000009,0.09999999999999917,0.0,1.1018428746069706,0.9018428746069705
0.6,0.7,0.0,0.3,0.9,0.0,0.7702899510133849,0.22971004898661462,0.12971004898661476,1.268412651866697,1.068412651866697
