X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.8,0.8,0.6,0.2,0.8,0.7,0.9000000000000064,0.09999999999999368,0.0,2.5455246600649373,2.3455246600649375
0.2,0.1,0.5,1.0,0.4,0.4,0.0,1.0000000000000013,0.9000000000000015,2.985015951526569,2.785015951526569
0.5,0.7,0.3,0.6,0.4,1.0,0.9000000000000005,0.09999999999999966,0.0,1.1818526835101344,0.9818526835101342
0.3,0.7,0.6,1.0,0.1,1.0,0.688315752225968,0.3116842477740315,0.21168424777403194,2.291482263260815,2.091482263260815
0.3,0.5,0.8,0.4,0.6,0.3,0.9,0.09999999999999999,0.0,2.5563902909646163,2.356390290964616
0.9,0.2,0.0,0.4,0.2,0.4,0.0,0.999999999999995,0.899999999999995,1.6659719390531151,1.4659719390531154
1.0,0.1,0.7,0.8,0.2,1.0,0.0,0.9999999999999996,0.8999999999999996,3.6100955378401824,3.4100955378401827
0.9,0.8,0.7,0.1,0.6,0.8,0.9000000000000077,0.09999999999999248,0.0,2.7158682112690498,2.5158682112690496
1.0,0.5,0.9,0.9,0.9,1.0,0.5841860986534567,0.41581390134654317,0.3158139013465433,5.604802767662326,5.404802767662327
0.3,0.0,0.0,1.0,0.2,0.8,0.6184980797789041,0.38150192022109564,0.2815019202210953,2.2597967825760534,2.0597967825760533
1.0,0.8,0.2,0.9,0.6,0.5,0.018158145795004188,0.9818418542049958,0.881841854204996,4.3446302245576645,4.144630224557665
0.6,0.6,0.6,0.3,0.8,0.2,0.4083552458508406,0.5916447541491591,0.491644754149159,2.612138480702418,2.412138480702418
0.1,0.4,0.8,0.1,0.6,0.9,0.8999999999999987,0.10000000000000123,0.0,1.3789912543621692,1.1789912543621688
0.5,0.1,0.2,0.4,1.0,0.7,0.8999999999999966,0.1000000000000035,0.0,2.411729158233331,2.2117291582333314
0.6,0.4,0.5,1.0,0.8,1.0,0.8270751210763789,0.17292487892362052,0.0729248789236201,3.6851739042905476,3.485173904290548
0.3,0.0,0.0,0.5,0.7,0.5,0.8999999999999999,0.1,0.0,1.6661380284161031,1.466138028416103
0.0,0.8,0.6,1.0,0.5,0.1,0.0,0.9999999999999987,0.8999999999999987,3.283145551340663,3.0831455513406634
1.0,0.7,0.4,0.3,0.6,0.1,0.18034570204431366,0.8196542979556863,0.7196542979556864,2.7202316506063675,2.5202316506063673
0.4,1.0,0.0,0.8,1.0,0.5,0.6382202704885422,0.36177972951145754,0.2617797295114572,4.158005266765815,3.9580052667658148
0.4,0.2,0.9,0.7,0.1,0.9,0.7233689362475868,0.2766310637524132,0.17663106375241328,1.7000192803231324,1.5000192803231327
0.2,0.1,0.0,0.7,0.1,0.8,0.536881885184886,0.46311811481511445,0.3631181148151146,1.642494512988245,1.4424945129882447
0.9,0.0,0.7,0.0,0.5,1.0,0.8999999999999999,0.10000000000000006,0.0,2.049286492680017,1.849286492680017
0.2,0.5,1.0,0.1,0.3,0.3,0.26360488844902236,0.7363951115509777,0.6363951115509774,1.6913240208462237,1.491324020846224
0.1,0.8,0.6,0.8,0.1,0.5,0.0,0.9999999999999997,0.8999999999999997,1.6617803247960552,1.4617803247960552
0.7,0.0,0.9,1.0,0.1,0.5,0.0,0.9999999999999998,0.8999999999999999,3.143494344880458,2.9434943448804582
0.9,0.2,0.0,1.0,0.0,0.4,0.0,0.9999999999999656,0.8999999999999657,3.3741605443633267,3.1741605443633274
0.6,0.3,0.1,0.8,0.5,0.9,0.8999999999999998,0.10000000000000009,0.0,1.8006947829427817,1.6006947829427816
0.5,0.4,0.2,0.7,0.8,0.7,0.8999999999999992,0.10000000000000085,0.0,2.3146443280595808,2.1146443280595806
0.3,1.0,0.4,0.8,0.6,0.3,0.4186622203187602,0.5813377796812396,0.48133777968123975,3.7609573793685,3.5609573793685003
0.8,0.8,0.5,0.1,0.3,0.3,0.02157986070898016,0.9784201392910199,0.8784201392910198,1.4273178746226862,1.2273178746226858
0.3,0.2,0.6,0.5,0.5,0.2,0.0,1.0,0.8999999999999999,1.447799263384694,1.247799263384694
0.5,0.6,0.1,0.5,0.0,0.5,0.0,1.0,0.9,1.399561238808293,1.199561238808293
0.4,0.8,1.0,0.3,0.7,0.5,0.9000000000000002,0.09999999999999987,0.0,2.3651378805585486,2.1651378805585484
0.9,0.4,0.5,0.2,0.6,0.0,0.06604695780807646,0.9339530421919235,0.8339530421919235,2.4973166211377507,2.2973166211377505
0.5,0.7,0.1,0.6,0.7,0.0,0.7000263815745207,0.299973618425479,0.19997361842547923,2.3671729647261346,2.1671729647261344
0.1,0.2,0.4,1.0,0.0,0.6,0.0,0.9999999999999998,0.8999999999999997,2.1254471055309785,1.9254471055309788
0.6,0.8,0.6,0.9,0.5,0.1,0.0,1.0000000000000004,0.9000000000000006,3.2629916333040327,3.062991633304033
0.5,0.9,0.4,0.9,0.8,0.3,0.0,0.9999999999999999,0.8999999999999999,4.413741885450394,4.213741885450394
0.4,0.6,0.2,1.0,0.4,0.7,0.9000000000000001,0.10000000000000005,0.0,3.1352720482014096,2.9352720482014094
0.5,0.1,0.3,0.7,0.4,0.5,0.18797628827141988,0.8120237117285801,0.7120237117285801,2.0198082343987087,1.819808234398709
0.1,0.2,0.3,1.0,0.6,1.0,0.9,0.09999999999999994,0.0,3.158257202043496,2.958257202043496
1.0,0.1,0.2,0.9,0.6,0.0,0.0,1.0,0.9,4.954770606064779,4.754770606064779
0.5,0.3,0.5,0.2,1.0,0.8,0.9000000000000057,0.09999999999999434,0.0,1.1000660948563528,0.9000660948563526
0.9,1.0,0.7,1.0,0.3,0.0,0.0,0.9999999999999977,0.8999999999999976,5.332631295252158,5.132631295252158
0.4,0.6,0.2,0.7,0.9,0.3,0.7045654144104487,0.2954345855895514,0.1954345855895513,2.9525846076443663,2.752584607644366
0.1,0.1,0.9,0.9,0.0,0.8,0.0,1.0,0.9,2.6872169802519945,2.487216980251995
0.0,1.0,0.8,0.5,0.3,0.5,0.21008023577950058,0.7899197642204994,0.689919764220499,2.376042829858634,2.1760428298586336
0.8,0.3,0.6,0.1,0.6,0.1,0.44501415846020054,0.5549858415397996,0.4549858415397995,1.6373176060471846,1.4373176060471844
0.2,0.1,0.2,0.6,0.6,0.1,0.6619875737053931,0.3380124262946069,0.23801242629460662,2.443746750936426,2.2437467509364257
0.3,1.0,0.3,1.0,0.2,0.3,0.08746946939754308,0.9125305306024565,0.8125305306024564,3.7170552915439408,3.5170552915439406
0.2,1.0,1.0,1.0,0.3,1.0,0.7814149331112139,0.21858506688878598,0.118585066888786,4.341002579807297,4.141002579807297
0.3,0.0,0.5,1.0,1.0,0.1,0.0,1.0,0.9,3.5473285191568484,3.3473285191568483
0.2,0.1,0.6,0.2,0.1,0.3,0.0,1.0,0.9,0.9245487051442882,0.7245487051442883
0.6,0.3,0.9,0.0,0.4,0.2,0.6957041740190598,0.30429582598094007,0.20429582598093976,0.7969405261058036,0.5969405261058036
0.7,0.5,0.5,0.3,0.9,0.1,0.6755006122860354,0.32449938771396475,0.22449938771396472,3.0317776143948554,2.8317776143948548
0.8,1.0,0.1,0.4,0.6,0.2,0.4667222690503104,0.5332777309496896,0.43327773094968963,3.7425721765689834,3.5425721765689837
0.6,0.7,0.5,1.0,0.0,0.1,0.0,0.9999999999999976,0.8999999999999976,2.6583170588888514,2.458317058888851
0.5,0.6,0.9,0.8,0.8,0.2,0.004357184859614449,0.9956428151403858,0.8956428151403855,3.866872424424635,3.666872424424635
0.6,0.0,0.6,1.0,0.0,0.4,0.0,1.0,0.9000000000000002,2.5719343067524907,2.3719343067524914
0.3,0.3,0.7,0.0,0.9,0.2,0.9000000000000008,0.09999999999999915,0.0,1.1293941012714566,0.9293941012714565
0.2,1.0,0.3,0.5,0.6,0.0,0.9,0.10000000000000006,0.0,3.2141458664423515,3.0141458664423513
0.6,0.0,0.3,0.7,0.3,0.8,0.9000000000000002,0.09999999999999974,0.0,1.4029782931597465,1.2029782931597466
0.0,0.3,0.8,0.5,0.7,0.5,0.5511290451803995,0.4488709548196006,0.3488709548196004,1.3368721430593458,1.136872143059346
0.7,0.4,0.1,0.0,0.6,0.7,0.9000000000000075,0.09999999999999246,0.0,1.658065674478511,1.4580656744785105
0.7,0.8,0.4,0.9,0.2,0.7,0.9,0.1,0.0,2.5731281028392137,2.3731281028392135
0.5,0.9,1.0,0.3,0.6,0.4,0.2319956420225533,0.7680043579774465,0.6680043579774465,3.377017305843744,3.1770173058437443
0.0,0.6,1.0,1.0,0.1,0.8,0.0,1.0000000000000002,0.9000000000000001,3.3127592622419395,3.1127592622419398
0.5,0.1,0.0,0.5,0.0,0.9,0.17981188019562255,0.8201881198043777,0.7201881198043778,1.4276085498320144,1.2276085498320144
0.8,0.2,0.6,0.9,0.9,0.8,0.7182463315755732,0.28175366842442695,0.18175366842442708,3.862054888471051,3.662054888471051
0.2,0.4,0.1,0.1,0.2,0.2,0.5305677598501461,0.46943224014985385,0.36943224014985365,0.2936217214037359,0.09362172140373592
0.6,0.7,0.9,0.8,0.3,0.9,0.9000000000000002,0.09999999999999987,0.0,2.227750331919592,2.0277503319195924
0.4,0.8,0.4,0.0,0.0,0.4,0.6851818590529768,0.3148181409470232,0.21481814094702334,0.5382865750976864,0.3382865750976862
0.7,0.5,0.9,0.2,1.0,0.9,0.8999999999999886,0.10000000000001197,0.0,3.2885691860046653,3.088569186004665
0.6,0.0,0.3,0.6,0.8,0.2,0.4732228131677395,0.5267771868322605,0.4267771868322605,2.28588715453359,2.0858871545335904
1.0,0.1,0.0,0.7,0.5,0.7,0.0,1.0000000000000002,0.9000000000000001,3.6338819723230382,3.433881972323038
0.6,0.9,0.3,0.0,0.4,0.9,0.8999999999999835,0.10000000000001691,0.0,2.121703044191036,1.9217030441910354
0.0,0.2,0.0,1.0,0.9,0.4,0.0,1.0000000000000009,0.9000000000000008,3.436281569020633,3.2362815690206332
0.7,0.4,0.6,0.5,0.9,0.5,0.714974170531643,0.28502582946835664,0.18502582946835677,2.312620808292024,2.1126208082920237
0.5,0.9,0.2,0.6,1.0,0.2,0.5576766073711501,0.4423233926288501,0.34232339262885003,3.6191677078762585,3.4191677078762583
0.9,0.4,0.0,0.9,0.8,0.2,0.0,0.9999999999999992,0.8999999999999992,4.030424281677777,3.830424281677778
0.1,1.0,0.6,0.1,0.9,0.3,0.5718405631746595,0.42815943682534074,0.32815943682534077,2.90485675926108,2.70485675926108
0.9,0.2,0.2,1.0,0.8,0.2,0.0,1.0000000000000002,0.9000000000000002,4.574323203855222,4.374323203855223
0.5,0.2,1.0,0.9,0.6,0.6,0.019745131419561357,0.9802548685804389,0.8802548685804388,3.527208589207084,3.327208589207084
0.5,0.0,0.5,1.0,1.0,0.3,0.0,1.000000000000004,0.9000000000000041,3.596321597899444,3.396321597899444
1.0,0.9,0.0,0.7,0.6,1.0,0.32495267561088426,0.6750473243891155,0.5750473243891161,4.786980356606302,4.586980356606302
0.5,0.7,0.0,0.1,0.9,0.1,0.9,0.09999999999999994,0.0,1.7819283992076032,1.5819283992076032
0.6,0.0,0.2,0.1,0.6,0.5,0.8999999999999991,0.100000000000001,0.0,1.4444316197163758,1.2444316197163756
0.5,0.5,0.8,0.9,1.0,0.1,0.17186357488229587,0.8281364251177044,0.7281364251177043,4.479124606027378,4.279124606027378
