X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.8,0.8,0.6,0.2,0.8,0.7,1.9565053134092099,-1.1960090654993687,-1.1905065988567138,2.6936736290835666,2.496989332888468
0.2,0.1,0.5,1.0,0.4,0.4,-0.819781428551408,2.2600984769112924,1.8376520053475116,2.952013531308067,2.651714904550157
0.5,0.7,0.3,0.6,0.4,1.0,1.9311901258442605,-1.014439591249781,-0.8598636726373556,1.2001960597541133,0.9205404333472209
0.3,0.7,0.6,1.0,0.1,1.0,0.6038420269019413,0.30522735509933246,0.1924627351631088,2.294517697573924,2.234522661209472
0.3,0.5,0.8,0.4,0.6,0.3,0.9581673932307209,-0.1462143300546804,-0.4231910272493855,2.643449724637185,2.551466505076589
0.9,0.2,0.0,0.4,0.2,0.4,-1.372711945875787,2.0699022907877196,1.9611841447559657,1.6843186847770115,1.6807918014391792
1.0,0.1,0.7,0.8,0.2,1.0,-0.5721173343078161,1.6803881180701603,1.4329324313555423,3.62217216179827,3.683724613902633
0.9,0.8,0.7,0.1,0.6,0.8,2.1200258036239132,-1.017296800878175,-1.0932450862851846,2.7551783245346657,2.575656407221253
1.0,0.5,0.9,0.9,0.9,1.0,0.5051513327515637,0.4182320134039916,0.3387978277025482,5.687079170602966,5.485159068574282
0.3,0.0,0.0,1.0,0.2,0.8,0.7448470584620166,0.3502051328715109,0.303185483983556,2.197645796992625,2.1569046153328824
1.0,0.8,0.2,0.9,0.6,0.5,-0.030543480930614937,0.9651106429889705,0.7209081688211427,4.25336629630095,4.106783298933849
0.6,0.6,0.6,0.3,0.8,0.2,0.36279025436138534,0.7339599404209907,0.5219003757492537,2.673681574982147,2.5166692803149378
0.1,0.4,0.8,0.1,0.6,0.9,2.6671822942781147,-1.5386776164486045,-1.8514584258478037,1.4224340253491414,1.2092200078177473
0.5,0.1,0.2,0.4,1.0,0.7,2.067041330786843,-1.0694114235748988,-1.0417087216150236,2.3127313292434972,2.3156110152338805
0.6,0.4,0.5,1.0,0.8,1.0,0.7933676476365976,0.16323201705375506,0.300214710346759,3.673543201018093,3.4484067860025713
0.3,0.0,0.0,0.5,0.7,0.5,1.0050644399994497,0.047446271626078174,-0.05246300863561026,1.8104250254606569,1.358235742464934
0.0,0.8,0.6,1.0,0.5,0.1,-1.3207207308040239,2.3271264702642513,2.290893879679762,3.301421304843508,2.9221427799346884
1.0,0.7,0.4,0.3,0.6,0.1,0.1745129671682944,0.9019202721402564,0.7323903980744829,2.7990544122361714,2.6316913505561477
0.4,1.0,0.0,0.8,1.0,0.5,0.5035596733437986,0.2640010896194205,0.24222233013203473,4.18047740530489,3.9085244528466574
0.4,0.2,0.9,0.7,0.1,0.9,0.5813695952770562,0.22165882724150476,0.272292089288084,1.8295417638254352,1.451050533797957
