X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.5,0.8,0.9,0.5,0.0,0.0,-0.18229576928942728,1.0777533437339835,1.020271300429601,0.9063522347773579,0.7481065294021249
0.1,0.7,0.6,0.9,0.2,0.4,-0.8373728615614958,1.899906969753438,1.4631130840282354,2.1717960348241583,2.1532719701124603
0.5,0.2,0.4,1.0,0.2,0.4,0.566608886321451,0.4005667765084912,0.4189853582652722,1.1921018215916193,1.0504507116982826
0.7,0.7,0.9,0.1,0.7,0.0,-0.6071059252495614,1.491955985514444,1.6366177040279402,0.3636549166154044,0.0564434796126069
0.6,0.9,0.9,0.7,0.6,0.9,-1.3654191972586562,2.733328863538339,2.4475968348508,2.4713512467427865,2.38800867253275
0.1,0.0,0.1,0.8,0.8,0.3,1.2400206738323387,-0.09481103707583191,-0.3944846020230906,2.1755205402221574,1.9772021642356479
1.0,0.9,0.8,0.7,0.3,0.6,-0.5948489750397596,1.6191340174807416,1.3938411359987064,1.6823056977468556,1.5368150668603628
0.5,0.1,0.9,0.3,0.4,0.8,-1.2736224598534938,2.333828081114102,2.052356505058995,1.3014673185413421,1.2492040058090108
0.1,1.0,0.4,0.0,0.3,0.9,0.26535778140442634,0.6055052514746726,0.385988417333866,1.8043502009722503,1.797787901891475
0.2,0.0,0.4,0.9,0.2,0.7,0.5850086362535367,0.4218796764542601,0.35916067201123847,1.7734816665819522,1.5701582617713665
0.7,1.0,0.9,0.8,0.6,0.9,-1.8045095339065216,2.670350769630969,2.6894946766883447,2.7781456195028196,2.7556835296787816
0.3,0.7,0.7,0.4,0.5,0.9,-1.5540226652650209,2.422285073790254,2.3567028341376584,2.654115627088309,2.671672911190671
0.3,0.6,0.8,0.0,0.2,1.0,-1.4021324722876172,2.2645250095584863,2.25052164769361,2.444386364804872,2.479735089087991
0.7,0.7,0.9,0.7,0.3,1.0,-1.8666488195696298,2.6853392334763146,2.5647138613559193,1.8848894504200733,2.0045854519728086
0.0,0.8,0.7,0.7,0.1,0.1,0.014036592556621867,1.2849503198861587,1.0000955071054718,2.479465128501002,1.956180918683001
0.3,0.0,0.8,0.6,0.4,0.5,-0.6844118374201813,1.578529104847088,1.4491652351163087,1.0020698033210007,0.8200703459035101
0.6,0.2,0.5,0.7,0.8,0.4,-0.2883509602311167,1.1980046065758083,1.1711702342853687,2.0943273277440695,1.9866489107180119
0.4,0.7,0.7,0.4,0.9,0.0,-0.6464104342499875,1.5898390090481074,1.620869716691077,1.3856587405021166,0.9985100635685754
0.2,0.0,1.0,0.7,0.1,0.7,-1.0113067326913916,1.718741870811551,1.856991550667072,2.2073516218219544,2.2265156554573733
0.9,0.8,1.0,0.4,0.0,0.1,0.16872681653829869,0.8525981498285473,0.782408922770282,1.1721429042412184,0.9855410785886827
0.9,0.8,0.2,0.3,0.1,0.2,1.7778738090840682,-1.1644225214869321,-0.9847798658165569,0.8901426175948618,0.36660238194148675
0.7,0.2,1.0,0.6,0.0,0.9,-1.3115204952775108,2.452089566498865,2.2762317177628235,2.907432637153966,2.744502674574586
0.2,0.6,0.6,0.2,0.7,0.7,-1.1546506426778003,2.189332961607209,2.0925439196074427,3.1755411409089422,3.0298482797720965
0.0,0.6,0.5,0.1,1.0,0.4,-0.12613557815035986,1.0493976590161425,0.9934257209494749,1.7239574279115504,1.450898318778809
0.6,0.0,0.6,0.5,0.1,0.2,0.3587467346005133,0.7779683285929936,0.5685931826286564,2.1898552415536234,2.0196577981445665
0.1,0.5,0.4,1.0,0.0,0.7,0.06773359737756168,1.0466093859997527,0.6946124536997217,2.675249515375773,2.2649492999894436
0.8,0.9,0.5,0.7,0.0,0.9,-0.09289446049683635,1.0027019786394777,0.9121516777228965,3.6962957888482153,3.5681918826541907
0.3,0.9,0.1,0.4,0.4,0.6,1.0374464983270848,-0.22612449376315208,-0.25075449826686247,1.72782172190151,1.651840367771862
0.8,0.8,0.9,0.2,0.7,0.5,-0.8109406031601746,1.6354910496955601,1.6661033578989963,1.1873403857455653,0.9057562593134856
0.5,0.4,0.5,0.8,0.5,0.8,-0.4751405794970522,1.6056459478878915,1.1603451566524956,2.3387218193423402,2.141287244240532
0.1,0.1,0.8,0.7,0.0,1.0,-1.3468887978980453,2.1123612735855657,2.0356000229611957,3.7308911466839145,3.60911872625486
0.3,0.4,0.2,0.0,0.3,0.5,1.5910105876220577,-0.7497989249065278,-0.9448135009490924,0.14484548039415585,0.022001376269899155
0.1,0.2,0.4,0.3,0.0,0.6,0.638261144588548,0.465472598134569,0.2978302231014383,1.7588734622094189,1.7596109324964315
0.0,0.7,0.2,1.0,0.8,0.3,0.5025452723929416,0.6396288445119611,0.29925502070458027,1.6004685825151717,1.3675099554181547
0.0,0.8,0.4,0.2,0.9,0.0,1.41406376120021,-0.08111640052700991,-0.47636707104197995,0.5062959437285984,0.3660729142625152
0.3,0.8,0.1,1.0,0.4,0.3,1.1924566644986627,0.003776541005957562,-0.23420156159509026,1.2708679104176357,0.8393331966151469
0.3,1.0,0.6,0.7,0.3,0.5,-0.5810978413155214,1.554994006399238,1.5566629070518259,2.476611544909016,2.4003655218633293
0.3,0.2,0.4,0.4,0.0,0.3,1.075552583028577,-0.03880817683424999,-0.1373144437365337,1.3692135569653134,1.1282246101160796
0.3,0.8,0.3,0.5,0.6,0.7,0.4940979047031704,0.5300973241838504,0.47050205474209833,1.3736753729194995,1.0645223944789326
0.5,0.1,0.7,0.0,1.0,1.0,-1.1599165124794115,2.371554215708372,1.9734806601920987,2.8333460372552772,2.697536399608862
0.2,0.8,0.2,0.1,0.4,0.0,1.8759038327333337,-0.9653646912334867,-0.9500702230984398,-0.26753744492331455,-0.3514400203770181
0.4,0.1,0.7,0.3,0.1,0.6,-0.815408578552516,1.7623093169246038,1.7389300431034704,2.8738501201919853,2.7169869246692904
0.6,0.9,1.0,0.6,0.9,0.6,-1.4747864722528157,2.3451164594428575,2.4094974179950706,2.0375959740581004,1.5419472103903287
0.0,0.0,0.2,0.9,0.6,0.0,1.4525507059661573,-0.5814183437439149,-0.588824704498759,1.1678868207187945,0.9246189512588325
0.6,0.7,0.0,0.3,0.9,0.0,0.7242292091380744,0.09603728978812393,0.040749545749639834,1.1865682599239378,1.1397004130276054
0.3,1.0,0.4,0.7,0.5,0.3,0.7007542510918308,0.2932133788306002,0.5327064686111569,1.2461198785929073,1.0194425534292746
0.8,0.8,0.0,0.6,0.7,0.9,0.2522470908705427,0.6967906872074985,0.6826799107974065,3.3913394795849103,3.172624447318037
0.5,0.4,0.9,1.0,0.5,0.2,-0.5433037884638723,1.6323199242183632,1.5443203827570953,0.55773500321825,0.3789519410612223
0.5,0.6,0.6,0.8,1.0,0.7,-1.67188047448672,2.777635402248075,2.775219863008643,2.8238294511343476,2.4775937481485983
0.7,0.7,0.2,0.6,0.0,0.5,0.62515650039465,0.37265809183863113,0.088513526984322,1.6183843250742072,1.458302098892314
0.2,0.1,1.0,0.8,0.5,0.9,-1.6309965477068653,2.835627469052411,2.636349979874951,2.434105970369977,2.147218348725455
0.4,0.9,0.1,0.2,0.0,1.0,1.1987864748988055,-0.04302925269012626,-0.02264190029808577,3.636596576477623,3.313299050685268
0.4,0.7,0.0,0.6,0.2,0.4,0.8947779620820155,0.3392970922970594,0.08190694792251549,2.1497124411801134,1.817753841762112
0.3,0.6,0.7,0.6,0.3,0.0,-0.5401651769673801,1.512618165107562,1.5862067006483376,1.539946000574146,1.3485527681632306
0.6,0.4,0.7,0.6,0.2,1.0,-0.9277919218614531,1.8766910106875914,2.0442550781271986,3.3156564496982015,2.761682320550863
0.9,1.0,0.5,0.9,0.9,0.9,-0.7907781916079604,1.8962064044397045,1.7903416520988784,3.497208838790892,3.399014169482439
0.8,0.6,0.4,0.2,1.0,0.9,-0.281456170654961,1.3358481729126472,1.190534752710373,1.8897376021995516,1.7172810715389903
0.4,0.0,0.0,0.3,1.0,0.4,1.2320068376670652,-0.2700113215039725,-0.28503572125086135,1.4886503339545658,1.3131126702428555
0.9,0.3,0.9,0.1,0.2,0.5,-0.04034349692247124,1.0561489409994091,1.0791927145922493,0.6937234416321141,0.24520029979856361
0.4,0.0,0.8,0.2,0.3,0.9,-0.8458793822625649,1.670047652892058,1.5538016867405808,1.6127900191826063,1.6646657091768318
0.9,0.4,0.4,0.8,0.2,0.1,1.3987512331119787,-0.5290870155263365,-0.6465160593977295,0.6696367635933389,0.5623587257353535
0.6,0.3,0.8,0.9,0.7,0.0,-0.532146821529375,1.421594842576357,1.2992897222242312,1.3084673584675521,0.7950142732529246
0.5,0.2,0.2,1.0,1.0,1.0,0.06159538699870723,1.085840733167125,1.0799778277528298,2.2824945518157067,1.9354989649380514
0.8,0.5,1.0,0.0,0.5,0.9,-1.1751289459021388,2.2481014583802197,2.1584478033602483,1.8806760323778615,1.6250490227971917
0.8,1.0,0.6,0.6,0.0,0.4,-0.2324191306806566,1.054203155754772,1.149787603877386,3.0983978406688184,3.1871725211162016
0.7,0.3,0.0,0.1,0.6,1.0,0.6643143099785346,0.43449507688371336,0.26290290951104023,2.8463421978227603,2.682634825795906
0.0,0.6,0.1,0.6,0.4,0.2,0.8437687140480311,0.16553617982817637,0.022555847172259384,1.252011491813776,1.2769886713433571
0.5,0.4,0.6,0.2,0.9,0.2,0.07637307697511983,0.8115599157519934,0.6964996155106429,1.4604482048486018,1.2987123759370027
0.7,0.5,0.0,0.7,1.0,0.8,-0.12949223086412479,1.2938279329621811,1.2149118620961679,2.6772559493653696,2.6065811044607807
0.8,0.8,0.0,0.7,0.2,0.0,1.3183458900690093,-0.5774832575976017,-0.6623607947962712,1.4349068438436305,1.150407645444473
0.7,0.1,1.0,0.1,1.0,0.9,-1.4442994431166918,2.5149566640825918,2.3102116967599975,1.8811567694846882,1.548319844763438
0.5,0.1,0.5,0.9,1.0,0.6,-0.8278710393489518,1.7620701295947514,1.7229198706645465,1.9148163318182647,1.6456781969384073
0.4,0.9,0.8,0.7,1.0,0.5,-0.7087996117344993,1.8289458080769774,1.6394938184536407,1.719468727398368,1.3436726379529222
0.1,1.0,0.8,0.0,0.5,0.3,-0.2584246352629084,1.3186803975271084,1.2764225660423936,1.4823310982904103,0.938595605867102
0.9,0.0,0.4,0.8,0.6,0.2,1.2227274474192373,-0.17755739051105932,-0.3472123692810317,1.0700804813755374,0.8503387504116481
0.4,0.3,1.0,0.2,0.0,0.0,0.4377296011910822,0.6246739987935437,0.6010783303467858,0.7913769989741688,0.6706732611603159
0.4,1.0,1.0,0.2,0.5,0.0,-0.3647372476253721,1.522898622971199,1.0838948216977229,0.7777631870232372,0.5546950188623363
0.0,0.3,0.8,0.5,0.3,0.1,-0.09921221576733627,0.9325507235546255,0.8336965442622147,0.6455827004394845,0.711715164127987
0.4,0.7,0.3,0.2,0.2,1.0,0.27536639536671825,0.5533349085522543,0.5712877744507503,1.6560798201333147,1.361984987655326
0.2,0.6,0.6,1.0,0.0,1.0,-1.3849100122306626,2.479959832167596,2.4092322934143393,4.781097498830488,4.442955859464567
0.1,0.5,1.0,0.6,0.5,0.8,-1.5722197143624232,2.4279256868301906,2.3117474127909996,2.08541395231013,2.129680713487953
