X1,X2,X3,X4,X5,X6,y1,y2,y3,y4,y5
0.8,0.8,0.6,0.2,0.8,0.7,0.8387119826701666,-0.04405312974129749,-0.028460192883017633,2.597171899310651,2.220179941003058
0.2,0.1,0.5,1.0,0.4,0.4,0.02006208139908752,0.9852104346286702,0.703705813955421,2.9179637168703367,2.7779284503080652
0.5,0.7,0.3,0.6,0.4,1.0,1.013248551192766,-0.04950127468757874,0.05507507638741197,0.9979929560037237,0.8675153346292368
0.3,0.7,0.6,1.0,0.1,1.0,0.7163419096423712,0.3186391679977357,0.3134159995977,2.3168741357710485,2.236251193970383
0.3,0.5,0.8,0.4,0.6,0.3,0.9514470725970684,0.025711170627640986,-0.05187591431268973,2.6102337413510637,2.4258109377425763
0.9,0.2,0.0,0.4,0.2,0.4,-0.0854402537098253,0.9589075526371983,0.7913498618354429,1.7601632167661645,1.537091938637411
1.0,0.1,0.7,0.8,0.2,1.0,0.11268991592009092,1.0777874689815392,0.9518085190943469,3.8534738196396323,3.2660183532747924
0.9,0.8,0.7,0.1,0.6,0.8,0.8743953089027857,0.10802072719859697,0.08701778922755712,2.5783137406705596,2.537964715253137
1.0,0.5,0.9,0.9,0.9,1.0,0.7667079734676836,0.4513902696050098,0.16639320612423406,5.505452391760543,5.369703722402729
0.3,0.0,0.0,1.0,0.2,0.8,0.5438803571002244,0.4411501333287046,0.2564055487867849,2.2732706663755637,1.9951195612932788
1.0,0.8,0.2,0.9,0.6,0.5,-0.07172152531583466,1.002799290208339,0.8852880161678309,4.325302136645423,4.151774527561854
0.6,0.6,0.6,0.3,0.8,0.2,0.259092275473519,0.6338365358898396,0.48115342914392467,2.364166523857182,2.247721352326798
0.1,0.4,0.8,0.1,0.6,0.9,0.9440129085187987,0.05637184359505424,0.039478901124155336,1.1509769080276924,1.184012103077905
0.5,0.1,0.2,0.4,1.0,0.7,0.9853574424404519,-0.018039304135049367,0.05084215070131729,2.47413315079919,2.1724971327527216
0.6,0.4,0.5,1.0,0.8,1.0,0.8109414199622318,-0.06871371446928326,0.2401925786944252,3.682405490830937,3.4073390964734283
0.3,0.0,0.0,0.5,0.7,0.5,0.6918158853447711,-0.06663858526414568,0.09638128680620768,1.8300902620103652,1.5065790559887398
0.0,0.8,0.6,1.0,0.5,0.1,0.04863672409052203,1.0443256608994622,0.9167426999412567,3.232636925386874,3.0967619944315192
1.0,0.7,0.4,0.3,0.6,0.1,0.19911889916601563,0.7801691821004852,0.7433452974343184,2.766107044047609,2.48005125032288
0.4,1.0,0.0,0.8,1.0,0.5,0.5055715715361943,0.5562628598347319,0.19344241677913243,4.103768602345714,3.9442846757380137
0.4,0.2,0.9,0.7,0.1,0.9,0.7301601414131128,0.2827556319292582,0.22657373525542127,1.6474123491609822,1.4479399787550593
0.2,0.1,0.0,0.7,0.1,0.8,0.6076189170933356,0.6008836755948856,0.4248990106943503,1.7758146288701542,1.4016280994601342
0.9,0.0,0.7,0.0,0.5,1.0,0.8558992089177675,0.16847077129579174,-0.04235436926248883,2.1338718868332265,1.8547145888779388
0.2,0.5,1.0,0.1,0.3,0.3,0.34021004860019205,0.8552834408176007,0.7149132748173171,1.5011327652397701,1.3811123669123533
0.1,0.8,0.6,0.8,0.1,0.5,0.18688517607984953,0.9038219609796108,0.7697732489168474,1.5143408094039854,1.5620702713891919
0.7,0.0,0.9,1.0,0.1,0.5,-0.13311633758521998,0.9828987764305465,0.8115727883428839,3.1466147898007835,2.8165553370556404
0.9,0.2,0.0,1.0,0.0,0.4,-0.03425698872630777,0.9747997997573064,0.9020128601293161,3.2728589221119586,3.0871748647563293
0.6,0.3,0.1,0.8,0.5,0.9,0.9482284655172426,0.17820944926337223,0.11501138385835752,1.7659166250864127,1.469186964621204
0.5,0.4,0.2,0.7,0.8,0.7,1.0154942012887378,0.08808826972793685,-0.045421959346030986,2.2561145610373177,2.177926513988757
0.3,1.0,0.4,0.8,0.6,0.3,0.2851681203986507,0.71519440239204,0.48309610447178397,3.7940435546015134,3.646148047700044
0.8,0.8,0.5,0.1,0.3,0.3,-0.038181551119461025,0.9387154373263639,0.9466177625148116,1.4018245269635183,1.1867020158764312
0.3,0.2,0.6,0.5,0.5,0.2,-0.028294120908778215,0.8774161242210753,0.8787211422170642,1.5002712405372884,1.2020872617110065
0.5,0.6,0.1,0.5,0.0,0.5,-0.02826032617706775,1.0067445391638603,0.8780868296621637,1.268077871675563,1.2237686160429937
0.4,0.8,1.0,0.3,0.7,0.5,0.9280949913600887,0.032522405635399,0.1927459831652518,2.3756607295077026,2.3838693351360143
0.9,0.4,0.5,0.2,0.6,0.0,-0.06461615633540388,0.8812690514763499,0.828532202656474,2.3101123081085904,2.2531058211238855
0.5,0.7,0.1,0.6,0.7,0.0,0.6719450590002404,0.4361877633199085,0.0869721327879081,2.2527309951577794,2.2436357412960444
0.1,0.2,0.4,1.0,0.0,0.6,0.08376384552489946,0.9568731489104705,0.9132051562957262,2.2012380740425677,2.0329917844954806
0.6,0.8,0.6,0.9,0.5,0.1,-0.008849100450954725,1.0214600633143391,0.8710759855026416,3.3583966509032095,3.0258690673151656
0.5,0.9,0.4,0.9,0.8,0.3,0.1206613598940684,1.2070959544709874,0.7341916974160766,4.489589646766017,4.156337543415653
0.4,0.6,0.2,1.0,0.4,0.7,0.7673795545930102,0.1715351887921261,0.09305690163652564,3.1209637558275185,2.8121124220510194
