X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,y1,y2,y3,y4,y5
0.5,0.8,0.9,0.5,0.0,0.0,0.1,0.7,0.6,0.9,0.2,0.4,-1.0744508593530815,1.958461365363592,1.862755511549791,2.524877408433282,2.249606013393761
0.5,0.2,0.4,1.0,0.2,0.4,0.7,0.7,0.9,0.1,0.7,0.0,1.2681174344853585,-0.10991941755881507,-0.5669789894920313,2.2240318874405753,2.110044831013964
0.6,0.9,0.9,0.7,0.6,0.9,0.1,0.0,0.1,0.8,0.8,0.3,-2.126340982050409,3.2036435242597516,2.9240231355296524,2.4781194569969682,2.096889895499495
1.0,0.9,0.8,0.7,0.3,0.6,0.5,0.1,0.9,0.3,0.4,0.8,0.5860374252293623,0.5738484273351381,0.3964020626446755,3.420893419827436,3.289895282269041
0.1,1.0,0.4,0.0,0.3,0.9,0.2,0.0,0.4,0.9,0.2,0.7,-0.8496220894765595,1.6780460327677367,1.6855166639330792,2.4107412924488756,2.1243383897029147
0.7,1.0,0.9,0.8,0.6,0.9,0.3,0.7,0.7,0.4,0.5,0.9,-1.4225914364125736,2.555310879123266,2.387827572567839,2.869452625052491,2.6516635776434194
0.3,0.6,0.8,0.0,0.2,1.0,0.7,0.7,0.9,0.7,0.3,1.0,-0.2690711676039614,1.174693682074945,1.187477968332629,4.347694466391747,4.077663770402745
0.0,0.8,0.7,0.7,0.1,0.1,0.3,0.0,0.8,0.6,0.4,0.5,-0.6249860069327634,1.609066260869263,1.6732479112112029,1.9874875766267706,1.9606012288695454
0.6,0.2,0.5,0.7,0.8,0.4,0.4,0.7,0.7,0.4,0.9,0.0,0.10514334104731797,0.9410850338437885,0.7908413661017213,2.231325172725239,2.1892572799672445
0.2,0.0,1.0,0.7,0.1,0.7,0.9,0.8,1.0,0.4,0.0,0.1,-1.0816676473501219,2.002516389349534,1.8416485794685153,2.1651380104966083,1.7616463394746886
0.9,0.8,0.2,0.3,0.1,0.2,0.7,0.2,1.0,0.6,0.0,0.9,1.7664364687242127,-0.7760140986244533,-1.1517588324971086,3.913282001879226,3.5633334718145897
